extraSmall.LargeTitle:NYTCheltenham-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Body:NYTFranklin-Medium:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Body:NYTFranklin-MediumItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Body:NYTFranklin-Semibold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Body:NYTFranklin-SemiboldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Body:NYTImperial-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Body:NYTImperial-BoldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Body:NYTImperial-Italic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Body:NYTImperial-Regular:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Body:NYTImperial-Semibold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Body:NYTImperial-SemiboldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Body:NYTKarnak-Black:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-BlackCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-Bold:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-BoldCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-Light:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-LightCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-Medium:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-MediumCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-Semibold:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-SemiboldCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-Text:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-Thin:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-ThinCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-UltraLight:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnak-UltraLightCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTKarnakCondensed-Bold:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Body:NYTStock-Bold:17 -> (size: 16.000, ld: 1.200, lh: 16.000, lhr: 100%
medium.Body:NYTStock-Regular:17 -> (size: 16.000, ld: 1.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-BoldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-Book:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-BookItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-ExtraBold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-ExtraBoldItal:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-ExtraLight:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-ExtraLightItal:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-Light:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-LightItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-LightSC:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-Medium:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenham-MediumItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenhamCond-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenhamCond-BoldXC:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenhamCond-Medium:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenhamSH-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenhamSH-BoldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenhamSH-Italic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenhamSH-Regular:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenhamWide-Italic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTCheltenhamWide-Regular:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTDDingbats-Pi:17 -> (size: 16.000, ld: 0.144, lh: 16.000, lhr: 100%
medium.Callout:NYTFranklin-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTFranklin-BoldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTFranklin-ExtraBold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTFranklin-ExtraBoldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTFranklin-Light:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTFranklin-LightItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTFranklin-Medium:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTFranklin-MediumItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTFranklin-Semibold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTFranklin-SemiboldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTImperial-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTImperial-BoldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTImperial-Italic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTImperial-Regular:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTImperial-Semibold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTImperial-SemiboldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Callout:NYTKarnak-Black:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-BlackCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-Bold:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-BoldCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-Light:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-LightCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-Medium:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-MediumCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-Semibold:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-SemiboldCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-Text:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-Thin:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-ThinCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-UltraLight:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnak-UltraLightCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTKarnakCondensed-Bold:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Callout:NYTStock-Bold:17 -> (size: 16.000, ld: 1.200, lh: 16.000, lhr: 100%
medium.Callout:NYTStock-Regular:17 -> (size: 16.000, ld: 1.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-BoldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-Book:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-BookItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-ExtraBold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-ExtraBoldItal:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-ExtraLight:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-ExtraLightItal:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-Light:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-LightItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-LightSC:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-Medium:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenham-MediumItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenhamCond-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenhamCond-BoldXC:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenhamCond-Medium:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenhamSH-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenhamSH-BoldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenhamSH-Italic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenhamSH-Regular:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenhamWide-Italic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTCheltenhamWide-Regular:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTDDingbats-Pi:17 -> (size: 16.000, ld: 0.144, lh: 16.000, lhr: 100%
medium.Subhead:NYTFranklin-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTFranklin-BoldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTFranklin-ExtraBold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTFranklin-ExtraBoldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTFranklin-Light:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTFranklin-LightItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTFranklin-Medium:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTFranklin-MediumItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTFranklin-Semibold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTFranklin-SemiboldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTImperial-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTImperial-BoldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTImperial-Italic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTImperial-Regular:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTImperial-Semibold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTImperial-SemiboldItalic:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTKarnak-Black:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-BlackCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-Bold:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-BoldCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-Light:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-LightCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-Medium:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-MediumCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-Semibold:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-SemiboldCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-Text:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-Thin:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-ThinCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-UltraLight:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnak-UltraLightCursive:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTKarnakCondensed-Bold:17 -> (size: 16.000, ld: 0.000, lh: 19.200, lhr: 120%
medium.Subhead:NYTStock-Bold:17 -> (size: 16.000, ld: 1.200, lh: 16.000, lhr: 100%
medium.Subhead:NYTStock-Regular:17 -> (size: 16.000, ld: 1.200, lh: 16.000, lhr: 100%
medium.Footnote:NYTCheltenham-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-Book:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-BookItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-ExtraBold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-ExtraBoldItal:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-ExtraLight:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-ExtraLightItal:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-Light:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-LightItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-LightSC:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenham-MediumItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenhamCond-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenhamCond-BoldXC:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenhamCond-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenhamSH-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenhamSH-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenhamSH-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenhamSH-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenhamWide-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTCheltenhamWide-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTDDingbats-Pi:17 -> (size: 15.000, ld: 0.135, lh: 15.000, lhr: 100%
medium.Footnote:NYTFranklin-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTFranklin-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTFranklin-ExtraBold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTFranklin-ExtraBoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTFranklin-Light:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTFranklin-LightItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTFranklin-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTFranklin-MediumItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTFranklin-Semibold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTFranklin-SemiboldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTImperial-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTImperial-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTImperial-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTImperial-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTImperial-Semibold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTImperial-SemiboldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
medium.Footnote:NYTKarnak-Black:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-BlackCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-Bold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-BoldCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-Light:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-LightCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-Medium:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-MediumCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-Semibold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-SemiboldCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-Text:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-Thin:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-ThinCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-UltraLight:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnak-UltraLightCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTKarnakCondensed-Bold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
medium.Footnote:NYTStock-Bold:17 -> (size: 15.000, ld: 1.125, lh: 15.000, lhr: 100%
medium.Footnote:NYTStock-Regular:17 -> (size: 15.000, ld: 1.125, lh: 15.000, lhr: 100%
medium.Caption1:NYTCheltenham-Bold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-BoldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-Book:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-BookItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-ExtraBold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-ExtraBoldItal:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-ExtraLight:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-ExtraLightItal:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-Light:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-LightItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-LightSC:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-Medium:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenham-MediumItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenhamCond-Bold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenhamCond-BoldXC:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenhamCond-Medium:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenhamSH-Bold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenhamSH-BoldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenhamSH-Italic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenhamSH-Regular:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenhamWide-Italic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTCheltenhamWide-Regular:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTDDingbats-Pi:17 -> (size: 14.000, ld: 0.126, lh: 14.000, lhr: 100%
medium.Caption1:NYTFranklin-Bold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTFranklin-BoldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTFranklin-ExtraBold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTFranklin-ExtraBoldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTFranklin-Light:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTFranklin-LightItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTFranklin-Medium:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTFranklin-MediumItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTFranklin-Semibold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTFranklin-SemiboldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTImperial-Bold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTImperial-BoldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTImperial-Italic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTImperial-Regular:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTImperial-Semibold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTImperial-SemiboldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
medium.Caption1:NYTKarnak-Black:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
medium.Caption1:NYTKarnak-BlackCursive:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
medium.Caption1:NYTKarnak-Bold:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
